Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
5818,6,1.0,39.47110714676914,2.2063103458855937,0.0,6,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
8027,161,2.0,48.93798691188408,33.08257725916332,5.0,10,9.0,1965,0.014423114,B,B,19,3806,4,1177.4606946983547,0,3,B
7021,1,2.0,65.60702674727487,2.8142413890884628,0.0,16,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
3339,83,1.0,34.43762490374195,18.11436923537953,6.0,8,9.0,1977,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
16476,27,1.0,43.66506246962548,36.56198486780415,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
14321,27,1.0,50.47678621936651,21.06689297940125,1.0,14,12.0,2016,0.017647053,B,B,2,469,0,1177.4606946983547,0,0,B
8877,55,3.0,85.9993289356634,44.89264173611284,10.0,16,17.0,1989,0.041365446,B,B,31,5569,0,1177.4606946983547,1,4,B
14667,121,2.0,44.75828561871543,31.59049584549052,5.0,1,5.0,1967,0.212515361,B,B,19,3293,16,628.0,3,7,B
682,77,1.0,38.04802776087352,20.22639295445145,8.0,10,16.0,1980,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
16478,25,3.0,82.94840128649076,36.56198486780415,1.0,23,1.0,1977,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
12876,27,2.0,54.49107181674717,33.587619525656585,9.0,5,17.0,2012,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
14812,82,2.0,53.75361995808358,33.54465162862525,9.0,4,12.0,1982,0.037316452,B,B,32,6748,93,562.0,4,10,B
14671,20,2.0,75.57095929135113,39.127785506042144,12.0,10,23.0,2011,0.019508796,B,B,37,7687,11,176.0,5,5,B
3113,80,1.0,36.452012579147,20.662026559113084,6.0,8,12.0,1975,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
594,57,1.0,36.77550439101982,23.599799902819463,6.0,1,5.0,1961,0.133215333,B,B,49,11395,3,1406.0,3,4,A
563,1,2.0,66.92279301582506,64.3955932610271,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
12019,18,1.0,39.08465664501272,20.939621691496345,8.0,12,17.0,1998,0.0,B,B,30,5562,0,1177.4606946983547,0,5,A
15866,46,1.0,34.7432296557302,20.29109188084279,6.0,4,9.0,1971,0.188783766,B,B,31,6137,4,1177.4606946983547,0,1,B
16735,23,3.0,70.65062502159009,70.57278371128916,0.0,5,0.0,2015,0.005767451,B,B,1,388,0,1177.4606946983547,0,0,B
3930,121,2.0,56.47652340828937,34.04155195419153,8.0,6,12.0,1984,0.212515361,B,B,19,3293,16,628.0,3,7,B
11518,23,2.0,64.39343125239743,36.56198486780415,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
13565,93,1.0,36.2036766927091,22.852565503579747,6.0,3,9.0,1975,0.521867054,B,B,25,6149,0,1177.4606946983547,0,0,B
1138,5,3.0,124.28521529591008,63.57902177817694,18.0,17,28.0,2013,0.150817539,B,B,16,3433,4,2643.0,4,5,B
619,129,4.0,101.1336285782482,76.98039690309638,8.0,4,5.0,1960,0.051942062,B,B,17,4017,7,800.0,2,0,B
13952,57,2.0,47.98509372326831,28.684639849068045,5.0,2,5.0,1972,0.133215333,B,B,49,11395,3,1406.0,3,4,A
3650,41,2.0,45.59388649772253,31.26276780743852,5.0,11,12.0,1968,0.175054867,B,B,36,10055,3,1177.4606946983547,1,0,B
13801,23,1.0,41.88776945000716,36.56198486780415,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
8672,1,1.0,40.937939112051936,36.56198486780415,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
3555,93,2.0,58.24019529818271,33.757580221080296,9.0,13,24.0,2014,0.050900058,B,B,43,10621,1,30.0,2,3,B
16013,83,3.0,64.50884986749395,48.81524511108652,6.0,5,12.0,1974,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
4007,121,3.0,72.55033572802222,48.43556594355172,7.0,8,16.0,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B
15095,6,3.0,83.79342035694563,36.56198486780415,1.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3740,3,2.0,72.74595595639953,44.65713945684272,12.0,8,15.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
11684,69,3.0,69.96455390877081,48.465956488248814,7.0,12,16.0,1988,0.000991363,B,B,33,6783,3,1177.4606946983547,1,9,B
2759,62,1.0,44.48098494878771,36.56198486780415,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
14986,1,2.0,70.84260158478723,36.56198486780415,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
3536,138,1.0,34.05937642895892,23.529305891997627,6.0,10,9.0,1973,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
11744,105,3.0,56.44030626737361,35.87373653528762,6.0,5,9.0,1973,0.040242764,B,B,25,3478,11,2729.0,3,1,B
8962,6,1.0,42.47427319421176,36.56198486780415,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12223,53,3.0,77.99182738418466,48.48124954632401,10.0,9,16.0,1982,0.049637257,B,B,34,7759,0,229.0,1,3,B
9546,23,2.0,55.74682233751493,36.56198486780415,1.0,5,1.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
7818,64,2.0,62.35435304869736,34.27655543777236,10.0,23,22.0,1990,0.135649789,B,B,46,7960,6,350.0,3,11,B
16248,100,3.0,72.7845277966253,47.07649885158626,9.0,8,14.0,1977,0.200146802,B,B,23,3975,8,770.0,2,0,B
7991,7,1.0,38.53303673000283,37.94709994162268,1.0,2,16.0,1986,0.130617806,B,B,39,10418,9,900.0,1,9,B
15397,7,4.0,90.87987851545547,56.65565568725043,11.0,4,14.0,1999,0.035145267,B,B,42,9292,3,2620.0,0,3,B
3906,30,1.0,43.901344559400655,36.56198486780415,1.0,12,12.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12514,24,3.0,58.3500678601626,39.05563249801909,6.0,5,5.0,1959,0.111627393,B,B,50,12238,8,1970.0,2,3,B
16378,53,2.0,57.76173196368583,36.56198486780415,1.0,19,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
7110,6,1.0,48.48100349126128,3.85239974978188,1.0,12,25.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
10427,78,2.0,58.168290207890976,35.09649624167143,11.0,10,22.0,2006,0.092290642,B,B,21,4346,2,165.0,1,2,B
2311,74,1.0,49.85051796701249,51.17251525238135,1.0,10,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
16032,31,2.0,49.71052181593417,33.29039090787891,5.0,3,5.0,1966,0.151346216,B,A,32,5889,10,830.0,4,1,B
9122,27,2.0,46.602980442402526,30.149847491336303,6.0,5,5.0,1969,0.211401214,B,B,9,1892,0,1177.4606946983547,0,1,B
12212,27,2.0,69.23909060261579,36.56198486780415,10.0,16,16.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
15482,111,2.0,60.31227852471061,35.07816643921586,10.0,24,22.0,1999,0.093442564,B,B,23,4635,5,3300.0,2,4,B
16625,19,1.0,39.57488978600692,19.503479840441496,7.0,18,17.0,2003,0.309479124,B,B,35,7715,4,990.0,0,6,B
10979,62,2.0,73.18062145426948,72.30984659763331,1.0,13,11.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
1402,1,2.0,65.34434122178106,36.56198486780415,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
997,94,3.0,60.03783011910365,50.61301057695318,5.0,7,9.0,1976,0.282797669,B,B,33,8667,2,1177.4606946983547,0,6,B
13920,27,3.0,78.21206416124981,49.869568955208,9.0,8,12.0,2001,0.041116354,B,B,53,14892,4,1177.4606946983547,1,4,B
4483,62,1.0,41.951461691916414,45.6721398350965,41.0,13,17.0,2018,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
10379,29,2.0,43.17752128150369,30.339944875301565,5.0,6,5.0,1962,0.069660344,B,B,31,6119,4,1177.4606946983547,1,2,B
2863,118,2.0,48.42291242257316,32.38563495534654,1.0,3,9.0,1980,0.341071945,B,B,27,5664,48,2300.0,3,11,B
5783,12,3.0,77.8421779301553,48.28262509371958,9.0,23,22.0,1989,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
5251,62,1.0,52.29812219942874,36.56198486780415,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
9907,58,2.0,62.67231158989245,61.55892486597909,0.0,8,12.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
7354,85,1.0,38.1071942680484,20.208733367928065,9.0,13,16.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B
577,100,3.0,55.68017302447607,41.25916244383871,5.0,5,5.0,1956,0.200146802,B,B,23,3975,8,770.0,2,0,B
3320,170,1.0,33.69316965721442,18.859937814842027,5.0,1,8.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A
6345,30,1.0,38.77239697638473,36.56198486780415,1.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
13563,180,2.0,61.5800839225731,39.647901682300414,6.0,10,16.0,1974,0.037316452,B,B,32,6748,93,562.0,4,10,B
16138,38,3.0,93.6981221682798,94.52146490100743,10.0,21,27.0,2018,0.060753049,B,B,15,2787,2,520.0,0,7,B
7809,23,2.0,55.76238299788938,36.56198486780415,1.0,2,3.0,1977,0.005767451,B,B,1,388,0,1177.4606946983547,0,0,B
4818,53,2.0,44.654890716195816,28.773651338233854,6.0,2,9.0,1969,0.313924552,B,B,22,4625,11,3855.0,2,10,B
16349,160,2.0,52.19851224237586,32.0012543761078,8.0,4,16.0,1986,0.0,B,B,39,8647,0,810.0,0,5,B
5295,1,1.0,42.62820493540221,22.83809642623712,8.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
8870,151,1.0,34.71337120701702,20.278795957535788,10.0,8,12.0,1968,0.236108458,B,B,16,3893,27,1177.4606946983547,3,10,B
4722,104,4.0,81.55730568866873,81.6473778021562,11.0,10,10.0,1955,0.212515361,B,B,19,3293,16,628.0,3,7,B
5820,94,1.0,33.68038206569946,34.198976538403485,1.0,10,9.0,1972,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
10048,3,1.0,34.120234829500674,21.35147351552811,6.0,4,9.0,1973,0.050900058,B,B,43,10621,1,30.0,2,3,B
5040,45,3.0,81.73904706914706,36.56198486780415,1.0,12,1.0,1977,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
2770,6,1.0,47.5880005756431,36.56198486780415,1.0,9,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9974,126,1.0,32.10759349977772,18.155673102979765,5.0,4,5.0,1963,0.486245621,B,B,13,2514,19,1177.4606946983547,0,6,B
7268,14,2.0,66.47972316303448,64.169820037615,10.0,14,17.0,2017,0.042031587,B,B,37,6856,84,1940.0,2,5,B
1803,124,2.0,48.17357555694321,31.97503151996479,5.0,4,5.0,1968,0.122090347,B,B,29,6566,7,1894.0,4,0,B
16352,23,2.0,56.06537189019497,54.815411805642434,1.0,6,17.0,2015,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
14057,23,2.0,62.40394216792572,36.56198486780415,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
13668,100,2.0,53.76785024316976,32.700648558102934,6.0,3,9.0,1965,0.200146802,B,B,23,3975,8,770.0,2,0,B
3910,20,2.0,58.760572045562384,31.51307291928676,9.0,13,23.0,2006,0.019508796,B,B,37,7687,11,176.0,5,5,B
10222,55,2.0,56.35612102337564,32.72022154882839,8.0,11,14.0,1991,0.041365446,B,B,31,5569,0,1177.4606946983547,1,4,B
6621,70,2.0,46.814579160441134,30.380735232537,5.0,5,9.0,1977,0.002211665,B,B,39,7614,3,1177.4606946983547,1,5,A
8010,45,1.0,39.21998013253014,36.56198486780415,0.0,22,0.0,1977,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
6223,109,1.0,34.5071810336863,22.122895775530907,5.0,8,9.0,1963,0.1363303,B,B,30,6141,10,262.0,3,6,B
15254,1,2.0,64.83940843535694,63.90620478203872,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
5883,4,3.0,78.97353422042046,51.36551512542715,7.0,3,9.0,1961,0.327018035,B,B,12,2270,23,2500.0,1,0,B
6380,41,2.0,56.912521103056726,29.876154184933053,8.0,5,12.0,1983,0.127811589,B,B,28,7287,5,320.0,1,3,B
4855,1,1.0,41.39383967632886,21.689185402367148,10.0,4,22.0,2007,0.025609157,B,B,33,5261,0,240.0,3,1,B
772,49,2.0,54.02440075030214,28.383604740141312,9.0,19,17.0,2008,0.020741326,B,B,24,5613,5,1340.0,2,5,B
2790,3,2.0,79.51024617457831,41.19045541037004,13.0,5,15.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B
197,27,1.0,37.6541271074997,5.480478757001055,1.0,6,17.0,1977,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
18,15,3.0,64.2386714673314,39.263152217715714,8.0,12,12.0,1983,0.158249043,B,B,21,5731,0,1177.4606946983547,1,0,B
15009,62,1.0,35.2650435064044,19.993805615751807,7.0,13,12.0,1974,0.002211665,B,B,39,7614,3,1177.4606946983547,1,5,A
160,70,1.0,35.1465209872266,23.86211230003187,6.0,10,9.0,1976,0.002211665,B,B,39,7614,3,1177.4606946983547,1,5,A
6474,114,1.0,33.997125361738256,24.840236858459956,5.0,3,5.0,1961,0.327018035,B,B,12,2270,23,2500.0,1,0,B
16552,77,1.0,39.07562651405264,24.667401018065,8.0,10,16.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
4786,85,3.0,58.53713595376765,40.659348598237074,6.0,4,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
4413,128,1.0,39.86729620826453,23.89162357264414,8.0,4,9.0,1991,0.0,B,B,27,4798,0,30.0,2,8,B
12185,27,3.0,83.24135525920686,36.56198486780415,1.0,7,17.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
8999,62,3.0,106.97734154831063,2.760089738274329,1.0,12,12.0,2017,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
6019,52,2.0,62.1067241272611,36.56198486780415,1.0,9,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
362,6,1.0,50.41114049730061,5.77569736785934,1.0,27,25.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
2106,2,2.0,46.312495973999866,31.9538060093018,6.0,8,9.0,1970,0.309479124,B,B,35,7715,4,990.0,0,6,B
16197,27,1.0,42.726200652094455,40.88475319443671,1.0,2,17.0,2017,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
2440,61,2.0,39.660695434791954,26.69614459103268,6.0,5,12.0,1968,0.298204575,B,B,16,4048,3,1177.4606946983547,1,3,B
7303,109,1.0,34.6554168521149,20.430824143388516,5.0,5,5.0,1962,0.1363303,B,B,30,6141,10,262.0,3,6,B
9490,39,1.0,37.45688916612664,22.210400482759468,9.0,8,14.0,1980,0.428825818,B,B,25,5011,8,730.0,0,2,B
15306,1,2.0,54.29392516937747,36.56198486780415,0.0,3,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
3945,128,2.0,47.87363349415092,27.22915360721241,6.0,8,9.0,1972,0.0,B,B,27,4798,0,30.0,2,8,B
14463,66,3.0,81.19881647278656,46.71482019471125,10.0,13,23.0,2002,0.111627393,B,B,50,12238,8,1970.0,2,3,B
12543,13,1.0,39.90591905013406,22.841937725802868,10.0,18,22.0,1999,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
6393,8,1.0,41.49650853339136,21.66420918533763,7.0,4,17.0,2009,0.43788524,B,B,23,5735,3,1084.0,0,5,B
15777,27,1.0,41.22307894813133,42.426247838899776,1.0,13,17.0,2015,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
8946,8,1.0,42.62844588322668,19.76114666299162,8.0,16,17.0,2002,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13993,29,3.0,90.63792981748584,49.696245123036654,11.0,12,29.0,2012,0.069660344,B,B,31,6119,4,1177.4606946983547,1,2,B
12945,140,2.0,45.0998053843334,31.22307052990855,5.0,5,5.0,1962,0.23861713,B,B,26,3889,6,705.0,3,6,B
10897,128,1.0,41.7024105722406,21.19557345451877,8.0,6,14.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
15756,27,1.0,40.73287057007803,23.959210732722607,8.0,6,9.0,2000,0.041116354,B,B,53,14892,4,1177.4606946983547,1,4,B
16689,101,1.0,38.69628292673402,21.149374353693304,9.0,12,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
14160,74,1.0,50.250990075146895,36.56198486780415,0.0,5,0.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B
10988,67,1.0,32.90998121937015,18.307198788505318,7.0,10,12.0,1978,0.100455735,B,B,43,7227,0,1177.4606946983547,1,6,A
5231,188,2.0,57.5941562055831,36.82551633874185,9.0,14,16.0,1980,0.0,B,B,7,1660,39,1786.0,1,5,B
4462,34,1.0,49.095249269794095,46.740322011253454,8.0,6,25.0,2019,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
9349,107,3.0,57.69460065955224,43.12315673383096,5.0,2,5.0,1964,0.050272014,B,B,21,4231,14,1020.0,0,3,B
15748,212,2.0,75.65518228761803,36.87762581722146,15.0,2,7.0,1929,0.0,B,B,8,1423,37,562.0,1,8,B
10150,15,3.0,98.92165680399197,56.69156006031857,11.0,13,17.0,2008,0.158249043,B,B,21,5731,0,1177.4606946983547,1,0,B
11615,24,1.0,61.367530072393855,61.00849954747724,0.0,6,15.0,2016,0.111627393,B,B,50,12238,8,1970.0,2,3,B
9496,145,2.0,63.8612903662488,36.346573640144406,12.0,13,17.0,2004,0.246031548,B,A,22,3151,4,2715.0,3,3,B
3752,80,3.0,50.54025460588542,38.2542914678561,5.0,8,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
15907,28,2.0,66.09687045897815,32.87777769706308,10.0,13,23.0,2009,0.333891544,B,B,30,6564,1,1177.4606946983547,0,0,B
9453,1,1.0,40.81251778084715,36.56198486780415,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
12849,99,3.0,52.02876458769361,38.58813856858561,6.0,3,9.0,1972,0.033493708,B,B,66,10573,1,1322.0,3,8,B
11128,21,2.0,42.20621681384596,26.426548966453613,5.0,5,5.0,1963,0.034331497,B,B,25,5487,3,1177.4606946983547,0,4,B
10363,55,1.0,40.545484353832585,23.2474337522083,8.0,5,14.0,1998,0.041365446,B,B,31,5569,0,1177.4606946983547,1,4,B
14303,33,1.0,41.4385422224581,23.9424938812742,9.0,8,14.0,1971,0.050272014,B,B,21,4231,14,1020.0,0,3,B
8603,1,2.0,62.99129525485287,34.24626875310812,10.0,8,22.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B
12032,1,2.0,62.70360893258121,36.56198486780415,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
355,61,2.0,47.55062280411278,34.447034686760446,6.0,4,12.0,1976,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
15989,62,1.0,47.095405501415,36.56198486780415,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
13446,17,3.0,86.71766755579443,60.773024081075256,8.0,7,8.0,1959,0.0,B,B,25,5027,4,46.0,1,1,B
15324,79,2.0,59.26812335257112,36.73806642438844,10.0,10,22.0,2002,0.050755569,B,B,24,5469,1,145.0,0,1,B
2175,67,1.0,39.477852282587726,24.18916845339972,6.0,5,9.0,1978,0.100455735,B,B,43,7227,0,1177.4606946983547,1,6,A
349,34,3.0,88.13665051058642,85.27098850930966,10.0,12,25.0,2016,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
12916,27,1.0,39.79868520953567,36.56198486780415,1.0,9,19.0,1977,0.211401214,B,B,9,1892,0,1177.4606946983547,0,1,B
111,1,2.0,54.64547704768722,36.56198486780415,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
2452,86,1.0,36.91668454287291,21.385127571564823,8.0,3,4.0,1962,0.161975568,B,A,31,7010,5,4508.0,3,7,B
4362,11,2.0,48.542098620548046,33.86204023435177,5.0,4,5.0,1963,0.225824954,A,B,41,6558,7,1548.0,3,2,B
13732,12,2.0,44.33114855607968,28.018305164333647,6.0,7,9.0,1982,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
723,100,1.0,38.86982104868467,21.59814257129316,7.0,8,8.0,1965,0.200146802,B,B,23,3975,8,770.0,2,0,B
11265,34,3.0,83.82724048818885,80.53799625700981,10.0,24,25.0,2015,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
14478,11,1.0,39.23156612445212,22.11226901924866,10.0,11,12.0,1967,0.038692987,B,B,28,6533,1,1015.0,2,5,B
13728,53,1.0,33.395065983568514,20.304712187662137,7.0,6,9.0,1971,0.049637257,B,B,34,7759,0,229.0,1,3,B
4515,93,1.0,38.23602809345085,23.410468097576388,8.0,4,12.0,1985,0.050900058,B,B,43,10621,1,30.0,2,3,B
15242,27,2.0,74.18779832776931,1.8136659670439608,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
11569,17,2.0,39.13640905417217,23.28298271436389,7.0,6,9.0,1966,0.0,B,B,18,3374,5,620.0,1,2,B
918,1,1.0,51.95244724955001,36.56198486780415,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
7607,1,3.0,78.42852373149417,36.56198486780415,10.0,13,17.0,2016,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
4110,134,1.0,42.225441521267975,36.56198486780415,1.0,16,17.0,1977,0.212515361,B,B,19,3293,16,628.0,3,7,B
4669,27,1.0,85.23154022644158,5.144774701033423,1.0,3,1.0,1977,0.017647053,B,B,2,469,0,1177.4606946983547,0,0,B
12669,23,2.0,65.86421693719869,36.56198486780415,1.0,11,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
1655,95,1.0,44.94350122950068,36.56198486780415,0.0,4,0.0,1977,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
2767,101,2.0,43.566380697249066,26.934369965365967,6.0,6,12.0,1971,0.038692987,B,B,28,6533,1,1015.0,2,5,B
3862,1,2.0,64.9669857639587,65.6572491587659,0.0,8,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
4805,53,3.0,77.01454112011555,48.911926373853206,10.0,13,23.0,1988,0.049637257,B,B,34,7759,0,229.0,1,3,B
390,108,2.0,60.13418926048913,36.690519959947046,9.0,6,9.0,1961,0.0,B,B,23,3684,2,1177.4606946983547,0,4,B
5782,27,2.0,58.35843641236407,61.30091905769744,10.0,4,17.0,2014,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
3611,11,2.0,61.701766797547656,33.34579368687195,11.0,3,10.0,2009,0.0001696759999999,B,B,36,5992,0,1177.4606946983547,1,1,B
13451,12,1.0,42.83419361349053,21.95000227935471,8.0,4,12.0,1995,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
8205,1,3.0,75.5416718249385,76.51124012835456,0.0,15,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
10353,21,1.0,36.18441939222489,21.374068322669373,9.0,13,12.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B
16520,1,2.0,66.19336792888153,36.56198486780415,10.0,5,22.0,2018,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
7788,5,1.0,36.75250636108544,22.149367752722178,9.0,8,9.0,1984,0.150817539,B,B,16,3433,4,2643.0,4,5,B
3607,94,2.0,41.74844775289928,21.26851129263242,8.0,12,12.0,1981,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
15314,23,2.0,57.29001809731205,36.56198486780415,0.0,4,0.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
4052,1,3.0,121.54187995608162,36.56198486780415,0.0,9,0.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
7814,139,1.0,43.30422228702753,17.906761313805386,8.0,10,9.0,2006,0.122090347,B,B,29,6566,7,1894.0,4,0,B
10136,1,1.0,39.188428063995865,36.56198486780415,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
5232,20,3.0,79.82224174724,47.23879671125329,10.0,13,17.0,2003,0.019508796,B,B,37,7687,11,176.0,5,5,B
9409,8,1.0,33.77103192610992,21.58666277754625,6.0,6,9.0,1971,0.458174486,B,A,26,4439,1,1130.0,1,5,B
9896,148,1.0,37.32467137850306,21.60661922480813,9.0,8,12.0,1969,0.313924552,B,B,22,4625,11,3855.0,2,10,B
1910,41,2.0,46.607468340513286,28.5903093269278,5.0,6,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B
4803,23,3.0,102.14927113721764,36.56198486780415,1.0,6,25.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
5674,77,1.0,39.05556390481898,20.19633433236669,8.0,5,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
6594,23,2.0,53.148626936761005,36.56198486780415,1.0,11,12.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
1630,62,2.0,77.78996065431599,80.93539748360244,10.0,12,17.0,2015,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
12267,101,2.0,60.11907253509817,33.29233519634215,11.0,10,12.0,2004,0.038692987,B,B,28,6533,1,1015.0,2,5,B
10243,6,3.0,82.58591466662376,36.56198486780415,1.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6524,30,2.0,67.6926820649881,67.67809797936907,1.0,10,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2927,29,2.0,46.94254539936674,31.39202346236244,5.0,3,5.0,1969,0.069660344,B,B,31,6119,4,1177.4606946983547,1,2,B
16733,27,1.0,47.47240231079502,45.95456746352922,10.0,11,15.0,2013,0.017647053,B,B,2,469,0,1177.4606946983547,0,0,B
15835,23,3.0,83.38415601520283,80.3702303917696,10.0,14,18.0,2015,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
1602,155,1.0,44.138583292663135,20.289670724167248,9.0,5,6.0,1930,0.042307271,B,B,17,2810,9,4849.0,3,6,B
7286,9,1.0,46.228912083029385,36.56198486780415,1.0,12,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
7064,41,4.0,68.87073067414137,47.88058427156124,6.0,2,9.0,1976,0.036122292,B,B,24,4378,0,1036.0,1,1,B
7751,27,2.0,64.43782442464634,36.56198486780415,7.0,8,0.0,1977,0.017647053,B,B,2,469,0,1177.4606946983547,0,0,B
2272,58,1.0,50.97547353847676,43.04682641413224,12.0,7,9.0,2015,0.43788524,B,B,23,5735,3,1084.0,0,5,B
9862,88,1.0,36.173504946841405,20.03631568958179,8.0,11,9.0,1974,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
